id_batalha,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
1208,7,0,3,Jogador_499,"Dragão, Mini P.E.K.K.A, Arqueiras, Bárbaros, Golem, Gigante, Canhão, Mago","Cavalaria, Bola de Fogo, Gigante, Bárbaros, Mago, Dragão, Arqueiras, Mini P.E.K.K.A",2196,2753
1209,9,0,1,Jogador_530,"Canhão, Golem, Dragão, Cura, Foguete, Mini P.E.K.K.A, Mago, Bola de Fogo","Bola de Fogo, Golem, Cura, P.E.K.K.A, Dragão, Arqueiras, Gigante, Bárbaros",4519,1560
1210,9,0,1,Jogador_795,"Bola de Fogo, Cavalaria, Cura, Foguete, Gigante, Dragão, Mago, Mini P.E.K.K.A","Mini P.E.K.K.A, Canhão, Bola de Fogo, Dragão, Arqueiras, Gigante, Mago, P.E.K.K.A",4566,326
1211,4,1,3,Jogador_453,"Golem, Foguete, Bárbaros, Gigante, Canhão, P.E.K.K.A, Dragão, Bola de Fogo","Cura, Bárbaros, Bola de Fogo, Mago, Cavalaria, Canhão, Foguete, Arqueiras",3762,769
1212,9,3,2,Jogador_902,"P.E.K.K.A, Cura, Bárbaros, Cavalaria, Gigante, Foguete, Bola de Fogo, Dragão","Mini P.E.K.K.A, Foguete, Mago, Cavalaria, Dragão, Canhão, P.E.K.K.A, Golem",4185,2759
1213,8,0,0,Jogador_80,"Golem, Mini P.E.K.K.A, Bola de Fogo, Dragão, Gigante, Cura, Cavalaria, Foguete","Cavalaria, Bárbaros, Bola de Fogo, P.E.K.K.A, Mago, Gigante, Dragão, Golem",1116,1147
1214,5,3,3,Jogador_55,"Bárbaros, Dragão, P.E.K.K.A, Cavalaria, Foguete, Mini P.E.K.K.A, Cura, Arqueiras","Mini P.E.K.K.A, Golem, Cavalaria, Cura, Gigante, Mago, Bola de Fogo, Bárbaros",374,4856
1215,9,1,0,Jogador_606,"Canhão, Mini P.E.K.K.A, Gigante, Bola de Fogo, Dragão, Foguete, Golem, Mago","Gigante, Bola de Fogo, Mago, Mini P.E.K.K.A, Canhão, Cavalaria, Cura, Bárbaros",4972,1016
1216,6,2,3,Jogador_343,"Canhão, Cavalaria, Dragão, Foguete, Bola de Fogo, Gigante, Bárbaros, Mago","Mago, Mini P.E.K.K.A, Bola de Fogo, Bárbaros, Canhão, Golem, Gigante, Arqueiras",2424,2767
1217,6,2,0,Jogador_482,"P.E.K.K.A, Canhão, Arqueiras, Mago, Dragão, Golem, Cura, Bárbaros","Canhão, Cavalaria, Mini P.E.K.K.A, Foguete, Mago, Cura, Dragão, Bárbaros",1902,2094
1218,8,2,0,Jogador_14,"P.E.K.K.A, Canhão, Dragão, Cavalaria, Cura, Golem, Arqueiras, Bola de Fogo","Arqueiras, Bola de Fogo, P.E.K.K.A, Dragão, Bárbaros, Gigante, Golem, Cavalaria",4228,2659
1219,5,1,0,Jogador_91,"Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Dragão, Arqueiras, Gigante, Foguete, Mago","Golem, Cura, Canhão, Mago, Bola de Fogo, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros",3090,2971
1220,7,3,1,Jogador_214,"Arqueiras, Cavalaria, Foguete, Canhão, Gigante, Cura, Golem, Bola de Fogo","Cavalaria, P.E.K.K.A, Golem, Cura, Arqueiras, Gigante, Foguete, Dragão",1390,24
1221,8,1,3,Jogador_662,"Bárbaros, Arqueiras, Gigante, Canhão, Bola de Fogo, Mini P.E.K.K.A, P.E.K.K.A, Dragão","Canhão, Cavalaria, Mago, Mini P.E.K.K.A, Foguete, Arqueiras, Cura, Gigante",3463,3848
1222,4,1,3,Jogador_633,"Cura, Arqueiras, Foguete, Golem, Bola de Fogo, Mini P.E.K.K.A, Bárbaros, Mago","Dragão, Cavalaria, Golem, Foguete, Gigante, Cura, Arqueiras, Mini P.E.K.K.A",624,3330
1223,4,3,0,Jogador_827,"Arqueiras, Mini P.E.K.K.A, Gigante, Golem, Cura, Dragão, Canhão, Cavalaria","Arqueiras, Foguete, Gigante, Cavalaria, Mini P.E.K.K.A, Mago, Canhão, Dragão",846,1138
1224,6,0,2,Jogador_279,"Cura, Golem, Arqueiras, Mago, Bola de Fogo, P.E.K.K.A, Canhão, Mini P.E.K.K.A","Arqueiras, Mago, Bárbaros, Cura, Canhão, Golem, Dragão, Gigante",4183,3241
1225,4,1,2,Jogador_242,"Mago, Gigante, Arqueiras, Bola de Fogo, Foguete, Dragão, Cavalaria, Bárbaros","Bola de Fogo, Arqueiras, Golem, Canhão, Cavalaria, Gigante, Foguete, Mini P.E.K.K.A",2940,2874
1226,5,2,1,Jogador_50,"Foguete, Golem, P.E.K.K.A, Cavalaria, Canhão, Bola de Fogo, Cura, Bárbaros","Canhão, Arqueiras, Cavalaria, Mago, Bola de Fogo, Cura, Mini P.E.K.K.A, Bárbaros",2109,1325
1227,10,3,0,Jogador_477,"Mini P.E.K.K.A, P.E.K.K.A, Canhão, Foguete, Gigante, Bola de Fogo, Mago, Bárbaros","Cavalaria, Arqueiras, Canhão, Bola de Fogo, Mago, Dragão, Gigante, Mini P.E.K.K.A",2893,4446
1228,7,0,1,Jogador_347,"Bola de Fogo, P.E.K.K.A, Dragão, Arqueiras, Bárbaros, Mago, Mini P.E.K.K.A, Cura","Bola de Fogo, Cavalaria, Cura, P.E.K.K.A, Dragão, Canhão, Arqueiras, Mini P.E.K.K.A",4130,1713
1229,9,2,2,Jogador_880,"P.E.K.K.A, Mini P.E.K.K.A, Cavalaria, Cura, Bárbaros, Golem, Canhão, Arqueiras","Bola de Fogo, Dragão, Canhão, Golem, Cura, Cavalaria, Mago, Bárbaros",4126,4201
1230,4,2,0,Jogador_702,"P.E.K.K.A, Arqueiras, Bola de Fogo, Canhão, Gigante, Foguete, Mago, Bárbaros","Cura, Foguete, Gigante, P.E.K.K.A, Golem, Cavalaria, Bola de Fogo, Mini P.E.K.K.A",3976,2973
1231,6,0,2,Jogador_498,"Foguete, Bárbaros, Dragão, P.E.K.K.A, Bola de Fogo, Cavalaria, Mini P.E.K.K.A, Canhão","Canhão, Cavalaria, Mago, Mini P.E.K.K.A, Foguete, Arqueiras, Cura, Gigante",2538,2098
1232,5,0,0,Jogador_218,"Mini P.E.K.K.A, Arqueiras, Gigante, Foguete, Bola de Fogo, P.E.K.K.A, Mago, Cura","Dragão, Mago, Cura, Foguete, P.E.K.K.A, Bola de Fogo, Bárbaros, Mini P.E.K.K.A",4609,852
1233,9,0,1,Jogador_529,"P.E.K.K.A, Arqueiras, Bárbaros, Cavalaria, Gigante, Foguete, Golem, Bola de Fogo","Arqueiras, Gigante, Mini P.E.K.K.A, Bola de Fogo, Golem, Mago, Dragão, Bárbaros",1742,234
1234,4,3,3,Jogador_466,"Mini P.E.K.K.A, Arqueiras, Dragão, Bárbaros, Cura, Gigante, Bola de Fogo, Canhão","Dragão, Arqueiras, P.E.K.K.A, Gigante, Canhão, Cura, Mago, Bárbaros",2695,1922
1235,7,1,3,Jogador_899,"Dragão, Cavalaria, Gigante, Mago, Cura, Bárbaros, Arqueiras, Mini P.E.K.K.A","Golem, Foguete, Dragão, Mago, P.E.K.K.A, Cura, Gigante, Mini P.E.K.K.A",96,1259
1236,7,3,3,Jogador_704,"Canhão, Mini P.E.K.K.A, Cavalaria, Foguete, P.E.K.K.A, Mago, Bola de Fogo, Golem","Foguete, Mini P.E.K.K.A, Cura, Cavalaria, Golem, Bárbaros, Mago, Bola de Fogo",1586,4847
1237,3,3,1,Jogador_581,"Bola de Fogo, Golem, Mago, Mini P.E.K.K.A, Dragão, Arqueiras, Cavalaria, Canhão","Dragão, Foguete, Arqueiras, Cura, P.E.K.K.A, Mago, Gigante, Bola de Fogo",3184,2880
1238,6,1,3,Jogador_48,"P.E.K.K.A, Mini P.E.K.K.A, Foguete, Gigante, Arqueiras, Cura, Dragão, Cavalaria","Foguete, Arqueiras, P.E.K.K.A, Mago, Bola de Fogo, Gigante, Mini P.E.K.K.A, Golem",3809,1548
1239,5,3,1,Jogador_195,"Golem, Mago, P.E.K.K.A, Dragão, Canhão, Bárbaros, Cavalaria, Arqueiras","Cura, Foguete, Gigante, P.E.K.K.A, Golem, Cavalaria, Bola de Fogo, Mini P.E.K.K.A",2558,345
1240,9,3,3,Jogador_283,"Bola de Fogo, Canhão, Cura, P.E.K.K.A, Foguete, Mago, Gigante, Dragão","Bola de Fogo, Arqueiras, Cura, Mago, Canhão, P.E.K.K.A, Cavalaria, Foguete",1174,520
1241,7,2,1,Jogador_261,"Cavalaria, Gigante, Cura, Mago, Arqueiras, Mini P.E.K.K.A, Bola de Fogo, Canhão","Cavalaria, Foguete, Bárbaros, Canhão, Mini P.E.K.K.A, P.E.K.K.A, Golem, Bola de Fogo",4286,3871
1242,9,2,3,Jogador_970,"Cavalaria, Bola de Fogo, Dragão, Foguete, Golem, Mini P.E.K.K.A, Gigante, Canhão","Bola de Fogo, Foguete, Mini P.E.K.K.A, Golem, Dragão, P.E.K.K.A, Canhão, Cavalaria",3432,1854
1243,7,3,0,Jogador_335,"Arqueiras, Cavalaria, Bola de Fogo, Canhão, Foguete, Golem, Gigante, Mini P.E.K.K.A","Mini P.E.K.K.A, Dragão, Cura, Canhão, Arqueiras, Gigante, Foguete, Bola de Fogo",4763,4702
1244,5,1,2,Jogador_600,"Cura, Cavalaria, Bárbaros, Foguete, Golem, Bola de Fogo, Mago, Dragão","Dragão, Canhão, Cavalaria, P.E.K.K.A, Golem, Gigante, Arqueiras, Cura",1385,1696
1245,5,0,0,Jogador_889,"P.E.K.K.A, Bárbaros, Golem, Dragão, Mago, Gigante, Foguete, Mini P.E.K.K.A","Dragão, Gigante, Canhão, Foguete, Cavalaria, Arqueiras, P.E.K.K.A, Mago",2416,4678
1246,8,1,3,Jogador_141,"P.E.K.K.A, Gigante, Bola de Fogo, Cura, Canhão, Bárbaros, Cavalaria, Golem","Golem, Bola de Fogo, Mini P.E.K.K.A, Canhão, Gigante, Cura, Bárbaros, Mago",4913,4629
1247,8,0,0,Jogador_992,"P.E.K.K.A, Bárbaros, Mago, Foguete, Canhão, Cura, Golem, Cavalaria","Arqueiras, Canhão, Mago, Cura, Gigante, Foguete, P.E.K.K.A, Bola de Fogo",3257,1993
1248,9,1,0,Jogador_263,"Golem, Gigante, P.E.K.K.A, Canhão, Cavalaria, Arqueiras, Dragão, Mago","Bárbaros, Cura, Mago, Cavalaria, Dragão, P.E.K.K.A, Gigante, Mini P.E.K.K.A",1592,3871
1249,8,2,0,Jogador_232,"Foguete, Cura, Dragão, Arqueiras, Mago, Golem, Cavalaria, Canhão","Bárbaros, Cavalaria, Bola de Fogo, P.E.K.K.A, Cura, Mago, Foguete, Mini P.E.K.K.A",2609,2105
1250,5,3,0,Jogador_586,"Golem, Dragão, Canhão, Mini P.E.K.K.A, Arqueiras, Mago, P.E.K.K.A, Gigante","Foguete, Dragão, Bárbaros, Gigante, Mini P.E.K.K.A, P.E.K.K.A, Golem, Arqueiras",2341,1913
1251,4,3,1,Jogador_402,"Canhão, Cavalaria, Mago, Mini P.E.K.K.A, Foguete, Arqueiras, Cura, Gigante","Gigante, Cavalaria, Arqueiras, Foguete, Mago, Dragão, Canhão, Golem",4052,3438
1252,8,1,1,Jogador_430,"Arqueiras, Dragão, Bola de Fogo, Canhão, Mini P.E.K.K.A, Mago, Gigante, Foguete","Mini P.E.K.K.A, P.E.K.K.A, Cavalaria, Bárbaros, Cura, Arqueiras, Foguete, Mago",4625,3069
1253,7,2,0,Jogador_132,"Mini P.E.K.K.A, Bárbaros, Arqueiras, Foguete, Mago, Canhão, Dragão, Cura","Bárbaros, P.E.K.K.A, Arqueiras, Golem, Bola de Fogo, Mini P.E.K.K.A, Dragão, Gigante",621,2772
1254,10,2,3,Jogador_16,"Arqueiras, P.E.K.K.A, Cavalaria, Cura, Mini P.E.K.K.A, Gigante, Dragão, Bola de Fogo","Mini P.E.K.K.A, Mago, Cura, P.E.K.K.A, Dragão, Foguete, Gigante, Cavalaria",1723,4673
1255,4,3,2,Jogador_112,"Arqueiras, Cavalaria, Bola de Fogo, Canhão, Foguete, Golem, Gigante, Mini P.E.K.K.A","Arqueiras, Cavalaria, Bola de Fogo, Canhão, Foguete, Golem, Gigante, Mini P.E.K.K.A",4861,384
1256,3,2,1,Jogador_60,"P.E.K.K.A, Cura, Bárbaros, Cavalaria, Gigante, Foguete, Bola de Fogo, Dragão","Bárbaros, Cura, Dragão, Arqueiras, Mago, Cavalaria, P.E.K.K.A, Golem",3438,4707
1257,6,2,2,Jogador_531,"Gigante, Canhão, Bárbaros, Foguete, Mago, Arqueiras, Mini P.E.K.K.A, Cura","P.E.K.K.A, Foguete, Bola de Fogo, Bárbaros, Canhão, Mini P.E.K.K.A, Cura, Cavalaria",220,3288
1258,7,2,2,Jogador_657,"Mago, Bola de Fogo, Gigante, Cavalaria, Dragão, Arqueiras, Golem, Bárbaros","Bola de Fogo, Arqueiras, Bárbaros, Mini P.E.K.K.A, Mago, Cavalaria, Canhão, Dragão",3666,379
1259,10,0,3,Jogador_797,"Dragão, Cavalaria, Bola de Fogo, Canhão, Cura, Mini P.E.K.K.A, Mago, Foguete","Cavalaria, Mini P.E.K.K.A, Golem, Bola de Fogo, P.E.K.K.A, Mago, Gigante, Arqueiras",3862,4960
1260,3,1,1,Jogador_147,"Cavalaria, P.E.K.K.A, Mini P.E.K.K.A, Bárbaros, Bola de Fogo, Mago, Dragão, Cura","Golem, Dragão, Bárbaros, Cura, Mago, Cavalaria, Arqueiras, Gigante",184,2722
1261,8,2,2,Jogador_505,"Bola de Fogo, Mago, Gigante, Arqueiras, Foguete, P.E.K.K.A, Canhão, Dragão","P.E.K.K.A, Foguete, Mini P.E.K.K.A, Dragão, Cavalaria, Golem, Cura, Gigante",1197,1234
1262,4,1,2,Jogador_340,"Bárbaros, Cura, Golem, Mini P.E.K.K.A, P.E.K.K.A, Bola de Fogo, Foguete, Gigante","Dragão, Cura, Mini P.E.K.K.A, Bárbaros, P.E.K.K.A, Bola de Fogo, Cavalaria, Foguete",3262,3501
1263,3,0,2,Jogador_483,"P.E.K.K.A, Gigante, Dragão, Bola de Fogo, Mini P.E.K.K.A, Canhão, Cura, Bárbaros","Arqueiras, Golem, Mago, Gigante, Cura, Canhão, Bárbaros, Foguete",175,4082
1264,9,0,0,Jogador_221,"P.E.K.K.A, Arqueiras, Cavalaria, Mini P.E.K.K.A, Foguete, Bárbaros, Gigante, Canhão","Bárbaros, Golem, Canhão, Foguete, Bola de Fogo, P.E.K.K.A, Gigante, Mago",3101,4526
1265,10,2,2,Jogador_463,"Cura, Bola de Fogo, Foguete, Mini P.E.K.K.A, Dragão, Bárbaros, Mago, Golem","P.E.K.K.A, Cavalaria, Dragão, Mago, Golem, Arqueiras, Bárbaros, Foguete",2183,3120
1266,7,2,3,Jogador_882,"Foguete, Arqueiras, Mini P.E.K.K.A, Gigante, Dragão, Golem, Bola de Fogo, Canhão","Gigante, Mini P.E.K.K.A, Bola de Fogo, Canhão, Foguete, Golem, P.E.K.K.A, Arqueiras",4276,2898
1267,10,3,2,Jogador_147,"Canhão, Cavalaria, Mago, Dragão, Foguete, P.E.K.K.A, Arqueiras, Golem","Cavalaria, Mago, Arqueiras, Canhão, Dragão, Mini P.E.K.K.A, Cura, Gigante",3515,4354
1268,5,2,0,Jogador_871,"Foguete, Bola de Fogo, Bárbaros, Canhão, P.E.K.K.A, Mini P.E.K.K.A, Mago, Arqueiras","Bola de Fogo, Bárbaros, Cura, Mini P.E.K.K.A, Canhão, Cavalaria, Gigante, Arqueiras",3798,533
1269,5,0,0,Jogador_933,"Cura, Arqueiras, Canhão, P.E.K.K.A, Bola de Fogo, Bárbaros, Dragão, Mago","Dragão, Arqueiras, P.E.K.K.A, Gigante, Canhão, Cura, Mago, Bárbaros",1424,932
1270,5,3,2,Jogador_949,"Arqueiras, Cura, Dragão, Bárbaros, Bola de Fogo, Foguete, Golem, Gigante","Bárbaros, Canhão, Cura, Mago, Golem, Mini P.E.K.K.A, Gigante, Bola de Fogo",1850,59
1271,9,2,1,Jogador_504,"Gigante, Cavalaria, Dragão, P.E.K.K.A, Mago, Arqueiras, Mini P.E.K.K.A, Foguete","Bola de Fogo, Cavalaria, Gigante, P.E.K.K.A, Bárbaros, Foguete, Canhão, Arqueiras",3270,2377
1272,3,3,2,Jogador_304,"Gigante, Dragão, Arqueiras, Golem, Mago, Canhão, Cura, Mini P.E.K.K.A","Dragão, Cavalaria, Bárbaros, P.E.K.K.A, Canhão, Golem, Arqueiras, Bola de Fogo",2731,2513
1273,6,0,2,Jogador_244,"Golem, Gigante, P.E.K.K.A, Mini P.E.K.K.A, Mago, Cura, Dragão, Cavalaria","Bola de Fogo, Bárbaros, Cavalaria, P.E.K.K.A, Dragão, Mini P.E.K.K.A, Cura, Mago",1941,2604
1274,7,3,2,Jogador_2,"Arqueiras, Dragão, Mini P.E.K.K.A, Foguete, Bola de Fogo, Golem, Cura, Gigante","Golem, Foguete, Mini P.E.K.K.A, Mago, Canhão, Arqueiras, Cura, Gigante",1549,3841
1275,3,3,2,Jogador_234,"Golem, Bárbaros, Canhão, P.E.K.K.A, Cura, Mago, Gigante, Arqueiras","Mini P.E.K.K.A, Mago, Bola de Fogo, Golem, Dragão, Canhão, Foguete, Cura",4952,2913
1276,6,2,1,Jogador_475,"Arqueiras, Golem, P.E.K.K.A, Cavalaria, Mago, Dragão, Mini P.E.K.K.A, Canhão","Mago, P.E.K.K.A, Bárbaros, Mini P.E.K.K.A, Bola de Fogo, Cavalaria, Cura, Arqueiras",3985,1816
1277,5,1,3,Jogador_906,"Canhão, Golem, Mago, P.E.K.K.A, Dragão, Cavalaria, Arqueiras, Foguete","P.E.K.K.A, Arqueiras, Cavalaria, Mini P.E.K.K.A, Foguete, Bárbaros, Gigante, Canhão",3938,805
1278,4,3,3,Jogador_438,"Bárbaros, Canhão, Cura, Mago, Golem, Mini P.E.K.K.A, Gigante, Bola de Fogo","P.E.K.K.A, Cura, Bola de Fogo, Bárbaros, Cavalaria, Arqueiras, Canhão, Mini P.E.K.K.A",4055,1762
1279,9,1,2,Jogador_266,"Foguete, Arqueiras, P.E.K.K.A, Bárbaros, Mini P.E.K.K.A, Bola de Fogo, Cura, Mago","Bárbaros, Canhão, P.E.K.K.A, Dragão, Bola de Fogo, Mini P.E.K.K.A, Gigante, Golem",286,2637
1280,6,0,1,Jogador_167,"P.E.K.K.A, Golem, Gigante, Bola de Fogo, Arqueiras, Mago, Foguete, Cavalaria","Gigante, P.E.K.K.A, Canhão, Bola de Fogo, Mini P.E.K.K.A, Bárbaros, Cavalaria, Foguete",538,3387
1281,5,0,1,Jogador_214,"Mago, Cavalaria, Cura, Bárbaros, Arqueiras, Bola de Fogo, Mini P.E.K.K.A, Golem","P.E.K.K.A, Cavalaria, Canhão, Foguete, Mini P.E.K.K.A, Gigante, Golem, Bárbaros",4908,1961
1282,4,3,3,Jogador_753,"Gigante, Mago, Foguete, Arqueiras, Cura, Canhão, P.E.K.K.A, Golem","Bárbaros, Canhão, Arqueiras, Mago, Mini P.E.K.K.A, Foguete, P.E.K.K.A, Dragão",1372,3294
1283,9,2,3,Jogador_831,"Bárbaros, Dragão, Gigante, Bola de Fogo, Cura, Mini P.E.K.K.A, Cavalaria, Mago","Mini P.E.K.K.A, Bola de Fogo, Bárbaros, Canhão, Gigante, Dragão, Cavalaria, Cura",626,3091
1284,10,0,0,Jogador_46,"Bola de Fogo, Arqueiras, Golem, Canhão, Cavalaria, Gigante, Foguete, Mini P.E.K.K.A","Arqueiras, Golem, Foguete, Cavalaria, Cura, Mini P.E.K.K.A, Bárbaros, Bola de Fogo",4512,3449
1285,4,2,1,Jogador_940,"Cura, Mini P.E.K.K.A, Dragão, Cavalaria, Gigante, Foguete, Canhão, Bola de Fogo","Arqueiras, Gigante, Bárbaros, Mago, Bola de Fogo, Cavalaria, Golem, Cura",611,1171
1286,7,0,2,Jogador_151,"Cavalaria, P.E.K.K.A, Foguete, Golem, Dragão, Gigante, Mago, Cura","Dragão, Gigante, Cavalaria, Bola de Fogo, Mini P.E.K.K.A, Mago, Bárbaros, P.E.K.K.A",4534,2399
1287,8,3,1,Jogador_372,"Cura, Bárbaros, Canhão, P.E.K.K.A, Arqueiras, Gigante, Foguete, Mago","Dragão, Cavalaria, Bola de Fogo, Canhão, Cura, Mini P.E.K.K.A, Mago, Foguete",4189,4841
1288,10,0,1,Jogador_527,"Gigante, P.E.K.K.A, Golem, Foguete, Canhão, Bola de Fogo, Mago, Mini P.E.K.K.A","Mini P.E.K.K.A, Mago, Bola de Fogo, Golem, Dragão, Canhão, Foguete, Cura",567,414
1289,5,3,1,Jogador_719,"Dragão, Canhão, Arqueiras, Golem, Bola de Fogo, Cura, Cavalaria, Gigante","Mago, Arqueiras, Foguete, Gigante, Dragão, Golem, Bárbaros, Bola de Fogo",3653,3576
1290,5,2,3,Jogador_707,"P.E.K.K.A, Dragão, Golem, Mago, Bárbaros, Gigante, Arqueiras, Mini P.E.K.K.A","Mago, Mini P.E.K.K.A, Canhão, Gigante, Cura, Foguete, Cavalaria, P.E.K.K.A",3831,3949
1291,8,2,3,Jogador_883,"P.E.K.K.A, Dragão, Cavalaria, Mini P.E.K.K.A, Arqueiras, Bárbaros, Cura, Gigante","Golem, Arqueiras, Mini P.E.K.K.A, Gigante, Foguete, Canhão, Bola de Fogo, Mago",1065,4964
1292,6,3,0,Jogador_370,"P.E.K.K.A, Dragão, Canhão, Mago, Cura, Mini P.E.K.K.A, Golem, Foguete","Mini P.E.K.K.A, P.E.K.K.A, Dragão, Arqueiras, Bola de Fogo, Cura, Canhão, Golem",3427,2063
1293,10,1,0,Jogador_456,"Cura, Bola de Fogo, P.E.K.K.A, Bárbaros, Arqueiras, Cavalaria, Canhão, Dragão","P.E.K.K.A, Golem, Gigante, Bola de Fogo, Arqueiras, Mago, Foguete, Cavalaria",4381,1711
1294,8,0,1,Jogador_563,"Canhão, Gigante, Bola de Fogo, Cura, Mago, Arqueiras, Golem, Mini P.E.K.K.A","Foguete, Cura, Bola de Fogo, Bárbaros, Golem, Mago, P.E.K.K.A, Canhão",3568,4472
1295,7,2,0,Jogador_971,"Gigante, P.E.K.K.A, Canhão, Dragão, Golem, Arqueiras, Foguete, Bola de Fogo","Mago, Canhão, Cavalaria, Mini P.E.K.K.A, Golem, Gigante, Arqueiras, Bárbaros",3440,4030
1296,4,2,1,Jogador_148,"Mini P.E.K.K.A, Arqueiras, Cura, Canhão, Bárbaros, Foguete, Golem, P.E.K.K.A","Arqueiras, Foguete, Canhão, Cavalaria, Gigante, Mini P.E.K.K.A, Bárbaros, Mago",587,1795
1297,5,2,0,Jogador_254,"Foguete, Mini P.E.K.K.A, Dragão, Cavalaria, Arqueiras, Bola de Fogo, P.E.K.K.A, Golem","Canhão, Gigante, Cavalaria, Bola de Fogo, Cura, Mini P.E.K.K.A, P.E.K.K.A, Foguete",888,4893
1298,8,3,1,Jogador_857,"Foguete, Bárbaros, Mini P.E.K.K.A, Canhão, Cura, Bola de Fogo, P.E.K.K.A, Gigante","Bola de Fogo, Dragão, Cura, Bárbaros, Gigante, Golem, Foguete, Canhão",4814,4324
1299,8,2,1,Jogador_312,"P.E.K.K.A, Canhão, Gigante, Dragão, Mini P.E.K.K.A, Cura, Golem, Bárbaros","Mini P.E.K.K.A, Gigante, Cura, Canhão, Bárbaros, P.E.K.K.A, Arqueiras, Bola de Fogo",2111,2493
1300,10,2,3,Jogador_202,"Gigante, Canhão, Bárbaros, Arqueiras, Mago, Golem, Cavalaria, Dragão","Dragão, Cavalaria, Gigante, Canhão, Mago, Cura, Bola de Fogo, Arqueiras",1085,2796
1301,8,2,3,Jogador_517,"P.E.K.K.A, Bárbaros, Mago, Foguete, Canhão, Cura, Golem, Cavalaria","Mini P.E.K.K.A, Foguete, Gigante, Cura, Mago, Cavalaria, Canhão, Bárbaros",534,1430
1302,6,2,2,Jogador_428,"Bola de Fogo, Cavalaria, Foguete, Gigante, Golem, Canhão, Dragão, Cura","Golem, Foguete, Mini P.E.K.K.A, Mago, Canhão, Arqueiras, Cura, Gigante",4293,4820
1303,5,3,2,Jogador_732,"Cura, Gigante, Foguete, Mini P.E.K.K.A, Cavalaria, Dragão, P.E.K.K.A, Canhão","Bola de Fogo, Arqueiras, Bárbaros, Mini P.E.K.K.A, Cura, Dragão, Mago, P.E.K.K.A",992,3229
1304,4,3,2,Jogador_556,"Mago, Cura, Golem, Mini P.E.K.K.A, Foguete, Gigante, P.E.K.K.A, Cavalaria","Foguete, Arqueiras, Dragão, Gigante, Cavalaria, Mago, Bárbaros, Bola de Fogo",1627,1984
1305,7,0,1,Jogador_789,"Gigante, P.E.K.K.A, Cura, Mini P.E.K.K.A, Bárbaros, Dragão, Cavalaria, Foguete","Canhão, Gigante, Cavalaria, Bola de Fogo, Cura, Mini P.E.K.K.A, P.E.K.K.A, Foguete",2363,280
1306,3,0,2,Jogador_128,"Canhão, Golem, Dragão, Cura, Foguete, Mini P.E.K.K.A, Mago, Bola de Fogo","Gigante, Bárbaros, Bola de Fogo, Mago, Canhão, P.E.K.K.A, Cavalaria, Mini P.E.K.K.A",4778,4471
1307,7,2,3,Jogador_833,"Dragão, Bárbaros, Canhão, Bola de Fogo, Golem, Cura, P.E.K.K.A, Foguete","Bola de Fogo, Dragão, Canhão, Golem, Cura, Cavalaria, Mago, Bárbaros",4278,610
1308,8,0,2,Jogador_128,"Bárbaros, Cavalaria, Bola de Fogo, P.E.K.K.A, Cura, Mago, Foguete, Mini P.E.K.K.A","Arqueiras, P.E.K.K.A, Mini P.E.K.K.A, Dragão, Cura, Canhão, Foguete, Bárbaros",1168,1779
1309,7,3,0,Jogador_458,"Bola de Fogo, Mago, Foguete, Cura, Gigante, Cavalaria, Dragão, Golem","Foguete, Dragão, Canhão, Bola de Fogo, Arqueiras, Mago, Golem, Gigante",1325,4642
1310,9,2,2,Jogador_252,"Gigante, Dragão, Cavalaria, Foguete, Mini P.E.K.K.A, Bola de Fogo, Mago, Arqueiras","Mago, Mini P.E.K.K.A, Canhão, Cura, P.E.K.K.A, Bola de Fogo, Golem, Cavalaria",4623,40
1311,3,0,1,Jogador_737,"Golem, Bárbaros, Foguete, Bola de Fogo, Canhão, Arqueiras, Mini P.E.K.K.A, Dragão","Bola de Fogo, Bárbaros, Canhão, Mini P.E.K.K.A, Cura, Mago, Gigante, P.E.K.K.A",3871,4411
1312,8,3,2,Jogador_786,"Bola de Fogo, Foguete, Mini P.E.K.K.A, Golem, Dragão, P.E.K.K.A, Canhão, Cavalaria","Foguete, Dragão, Mini P.E.K.K.A, Cavalaria, Arqueiras, Golem, Bola de Fogo, Gigante",11,3670
1313,10,0,1,Jogador_71,"Canhão, Cavalaria, Dragão, Foguete, Bola de Fogo, Gigante, Bárbaros, Mago","Mago, Cura, Arqueiras, Golem, Foguete, Bola de Fogo, Gigante, Bárbaros",3044,2416
1314,6,2,0,Jogador_468,"Mago, Golem, Bárbaros, Foguete, Arqueiras, Canhão, Bola de Fogo, Cura","Bola de Fogo, Gigante, Cura, Arqueiras, Golem, Canhão, Mini P.E.K.K.A, Cavalaria",492,3102
1315,9,2,2,Jogador_444,"Dragão, Bola de Fogo, Mini P.E.K.K.A, P.E.K.K.A, Cura, Cavalaria, Foguete, Arqueiras","Gigante, Canhão, Arqueiras, Mini P.E.K.K.A, Foguete, Cavalaria, Bárbaros, Bola de Fogo",1209,2527
