id_batalha,data,tempo_de_batalha,torres_derrubadas_jogador1,torres_derrubadas_jogador2,vencedor,deck_jogador1,deck_jogador2,trofeus_jogador1,trofeus_jogador2
318,2023-08-14 16:14:33.074009,4.8,2,1,Player0535,"Executor, Bruxa, Zap, Mega Servo, Cabana de Goblins, Dragão Bebê, Gigante, P.E.K.K.A","Fornalha, Mago de Gelo, Dragão Bebê, Bárbaros, Lápide, Torre de Bombas, Zap, Cabana de Goblins",5550,5040
319,2023-08-05 18:37:26.793295,2.31,2,0,Player0242,"Príncipe, Golem, Bola de Fogo, Bruxa, Corredor, Gigante, Mago de Gelo, Cabana de Goblins","Mega Servo, Canhão, Executor, Dragão Bebê, Mini P.E.K.K.A, Torre Inferno, Cabana de Goblins, Mago de Gelo",4522,4517
320,2023-09-22 15:16:00.862789,4.33,1,2,Player0624,"Cabana de Bárbaros, Canhão, Relâmpago, Mago de Gelo, Golem, Corredor, Fúria, Bola de Fogo","Arqueiras, Cabana de Bárbaros, Descarga, Mago, Bola de Fogo, Príncipe, Torre Inferno, Canhão",2067,3127
321,2023-07-15 21:12:44.938759,4.77,1,3,Player0030,"Cabana de Bárbaros, Tornado, Zap, Mago, Executor, Fornalha, Gigante, Descarga","Descarga, Gigante, P.E.K.K.A, Canhão, Golem, Arqueiras, Executor, Mago",5276,2182
322,2023-05-15 11:09:07.139391,4.31,2,1,Player0326,"Cabana de Goblins, Mago de Gelo, Mega Servo, Bola de Fogo, Gigante, Mago, Corredor, Fúria","Tornado, Cavaleiro, Coletor de Elixir, Descarga, Mago de Gelo, Cabana de Goblins, Fúria, Gigante",5785,3312
323,2023-03-31 07:55:11.263220,4.76,2,2,Player0438,"Arqueiras, Executor, Golem, Torre de Bombas, Coletor de Elixir, Fornalha, Cavaleiro, Relâmpago","Arqueiras, Relâmpago, Dragão Bebê, Cavaleiro, Descarga, Mago, Coletor de Elixir, P.E.K.K.A",3356,5694
324,2023-04-27 18:30:06.452071,3.09,1,0,Player0943,"Bárbaros, Zap, Descarga, Fornalha, Gigante, Fúria, Canhão, Bola de Fogo","Lápide, Mega Servo, Torre Inferno, Bárbaros, Canhão, Bola de Fogo, Fornalha, Gigante",2415,3457
325,2023-09-23 12:14:40.029813,1.63,2,1,Player0827,"Descarga, Mosqueteira, Bruxa, Cabana de Goblins, Arqueiras, Fornalha, Tornado, Cabana de Bárbaros","Golem, Fornalha, Cabana de Bárbaros, Bola de Fogo, Mini P.E.K.K.A, Bárbaros, Lápide, Mosqueteira",2682,4306
326,2023-11-15 06:06:29.709320,2.53,0,3,Player0733,"Bola de Fogo, Cavaleiro, Gigante, Mosqueteira, Tornado, Veneno, Lápide, Executor","Torre de Bombas, Bola de Fogo, Cabana de Goblins, Coletor de Elixir, Zap, Dragão Bebê, Fúria, Canhão",3873,5888
327,2023-05-31 12:14:15.870488,2.22,2,2,Player0103,"Dragão Bebê, Corredor, Descarga, Bruxa, Zap, P.E.K.K.A, Coletor de Elixir, Torre de Bombas","Arqueiras, Bola de Fogo, Golem, Mago de Gelo, Torre Inferno, Mosqueteira, Gigante, Tornado",3783,3693
328,2023-05-10 21:36:54.464808,4.28,0,1,Player0054,"Gigante, Cabana de Goblins, Veneno, Canhão, Zap, Torre Inferno, Descarga, Lápide","Mini P.E.K.K.A, Príncipe, Corredor, Cavaleiro, Gigante, Coletor de Elixir, Fúria, Mega Servo",3901,5793
329,2023-10-09 23:13:09.406717,3.18,1,3,Player0684,"Golem, Executor, Torre Inferno, Mago, Mini P.E.K.K.A, Tornado, Príncipe, Fúria","Cabana de Goblins, Cavaleiro, Zap, Mosqueteira, Arqueiras, Executor, Torre de Bombas, Lápide",3847,3458
330,2023-04-22 18:14:35.438935,4.07,2,1,Player0715,"Executor, Arqueiras, Bárbaros, Descarga, Golem, Canhão, Coletor de Elixir, Mosqueteira","Mini P.E.K.K.A, Mega Servo, P.E.K.K.A, Descarga, Bárbaros, Bruxa, Golem, Fornalha",4070,3808
331,2023-10-14 23:14:03.412861,2.26,2,2,Player0214,"Príncipe, Zap, Mago, Mega Servo, Cabana de Bárbaros, Executor, Descarga, Cavaleiro","Executor, Dragão Bebê, Tornado, Bárbaros, Relâmpago, Coletor de Elixir, Cabana de Bárbaros, Zap",2199,3984
332,2023-09-03 01:12:36.692518,4.5,2,2,Player0007,"Mini P.E.K.K.A, Executor, Canhão, Bola de Fogo, Torre de Bombas, Lápide, Veneno, Corredor","Mosqueteira, Bárbaros, Mago de Gelo, Relâmpago, Executor, Príncipe, Fornalha, Cabana de Bárbaros",3600,2201
333,2023-01-24 18:07:19.029887,2.11,2,2,Player0648,"Bárbaros, Zap, Descarga, Fornalha, Gigante, Fúria, Canhão, Bola de Fogo","Gigante, Executor, Veneno, Lápide, Mosqueteira, Cabana de Goblins, Arqueiras, Cavaleiro",2415,5668
334,2023-02-25 22:13:57.400889,4.96,2,1,Player0921,"Gigante, Mega Servo, Cabana de Bárbaros, Lápide, Mosqueteira, Cavaleiro, Dragão Bebê, Bárbaros","Mago de Gelo, Tornado, Executor, Mini P.E.K.K.A, Coletor de Elixir, Fúria, Golem, Bárbaros",2843,5855
335,2023-08-11 05:38:50.953927,1.61,1,1,Player0564,"Cabana de Bárbaros, Gigante, Zap, Tornado, Canhão, Fornalha, Corredor, Bruxa","Arqueiras, Fornalha, Gigante, Mago de Gelo, Mosqueteira, Cavaleiro, Veneno, Mega Servo",2241,2089
336,2023-08-23 09:20:12.832269,1.86,2,1,Player0166,"Canhão, Bárbaros, P.E.K.K.A, Mosqueteira, Mini P.E.K.K.A, Cabana de Bárbaros, Mago de Gelo, Príncipe","Cabana de Goblins, Golem, Torre de Bombas, Príncipe, Fornalha, Bruxa, Veneno, Mago de Gelo",4105,5675
337,2023-06-13 20:03:00.233732,4.91,1,2,Player0530,"Mini P.E.K.K.A, Veneno, Zap, Torre Inferno, Golem, Corredor, Torre de Bombas, Cavaleiro","Dragão Bebê, Torre Inferno, Bola de Fogo, Mini P.E.K.K.A, Canhão, Mega Servo, Mago de Gelo, Lápide",3207,2785
338,2023-07-02 16:01:26.693094,4.23,3,2,Player0335,"Bruxa, Zap, Lápide, Coletor de Elixir, Mega Servo, Cabana de Bárbaros, Golem, Dragão Bebê","Canhão, Tornado, Relâmpago, Torre Inferno, Executor, Príncipe, Coletor de Elixir, Gigante",4711,5902
339,2023-06-17 09:39:23.575162,4.52,2,0,Player0582,"Executor, Cavaleiro, Golem, Coletor de Elixir, Bola de Fogo, Lápide, Veneno, Mosqueteira","Mago de Gelo, Golem, Cabana de Goblins, Torre Inferno, Fornalha, Veneno, Mega Servo, Gigante",4645,4632
340,2023-04-12 00:48:39.621975,4.11,2,1,Player0752,"Bruxa, Coletor de Elixir, Dragão Bebê, Gigante, Descarga, Cavaleiro, Executor, Mini P.E.K.K.A","Mosqueteira, Cabana de Bárbaros, Corredor, Veneno, Torre Inferno, Cabana de Goblins, Bola de Fogo, Fornalha",3032,4116
341,2023-04-27 18:23:00.759232,4.8,2,1,Player0865,"Bola de Fogo, Mega Servo, Descarga, Cavaleiro, Golem, Tornado, Cabana de Bárbaros, Fornalha","Corredor, Gigante, Relâmpago, Canhão, Mosqueteira, Bárbaros, Executor, Bruxa",4448,4835
342,2023-03-31 06:35:52.356824,2.45,1,2,Player0343,"Mago, P.E.K.K.A, Torre Inferno, Cabana de Goblins, Veneno, Lápide, Bárbaros, Coletor de Elixir","Bárbaros, Zap, Fúria, Fornalha, Coletor de Elixir, Arqueiras, Mosqueteira, Golem",3659,5042
343,2023-10-28 19:27:00.019501,4.75,0,2,Player0685,"Relâmpago, Gigante, Lápide, Executor, Zap, Canhão, Cavaleiro, P.E.K.K.A","Mini P.E.K.K.A, Fornalha, P.E.K.K.A, Gigante, Cavaleiro, Veneno, Mega Servo, Bola de Fogo",2025,5851
344,2023-08-01 19:40:02.942774,2.2,2,1,Player0017,"Mega Servo, Mosqueteira, Cabana de Bárbaros, Mago de Gelo, Cavaleiro, P.E.K.K.A, Cabana de Goblins, Bruxa","Fúria, Torre Inferno, Cabana de Goblins, Corredor, Canhão, Arqueiras, Golem, Fornalha",4283,3893
345,2023-03-05 03:53:53.882364,2.09,2,1,Player0231,"Mago de Gelo, Mega Servo, Tornado, Lápide, Mosqueteira, Torre Inferno, Mini P.E.K.K.A, Relâmpago","Lápide, Torre Inferno, Canhão, Cabana de Bárbaros, Arqueiras, Mago de Gelo, Mago, Príncipe",4146,2469
346,2023-05-30 21:20:42.704311,2.48,2,2,Player0574,"Executor, Torre Inferno, Fúria, Mini P.E.K.K.A, Mago de Gelo, Fornalha, Bola de Fogo, Veneno","Relâmpago, Dragão Bebê, Veneno, Fúria, Torre de Bombas, Bruxa, Príncipe, Mago",3453,5495
347,2023-11-22 11:59:19.492175,3.52,1,1,Player0849,"Mosqueteira, Fornalha, Cabana de Bárbaros, Canhão, Veneno, Dragão Bebê, Coletor de Elixir, Executor","Cabana de Goblins, Mega Servo, Tornado, Fornalha, Mago de Gelo, Zap, Executor, Relâmpago",4741,2231
348,2023-05-13 22:33:16.797543,2.27,3,2,Player0829,"Torre Inferno, Bola de Fogo, Descarga, Veneno, Lápide, Arqueiras, Cabana de Bárbaros, Mosqueteira","Lápide, Fornalha, Tornado, Gigante, Dragão Bebê, Cabana de Goblins, Mega Servo, Mago",4723,3329
349,2023-05-02 14:04:41.899282,1.55,1,1,Player0383,"Bárbaros, Mosqueteira, Veneno, Cabana de Bárbaros, Torre Inferno, Príncipe, Golem, Torre de Bombas","Coletor de Elixir, Mini P.E.K.K.A, Gigante, P.E.K.K.A, Torre Inferno, Mago, Arqueiras, Fúria",2786,2790
350,2023-07-28 23:37:19.293443,1.58,1,0,Player0117,"Bola de Fogo, Lápide, Fúria, Mini P.E.K.K.A, Mosqueteira, Bárbaros, Mago, Cavaleiro","Cabana de Bárbaros, Mago, Príncipe, Zap, Bárbaros, Descarga, Lápide, Tornado",2738,5767
351,2023-12-23 14:29:20.205521,3.87,1,2,Player0471,"Mago, Bruxa, Bárbaros, Golem, Coletor de Elixir, Torre Inferno, Príncipe, Mosqueteira","Dragão Bebê, Fúria, Executor, Cavaleiro, Tornado, Príncipe, Cabana de Bárbaros, Torre de Bombas",4324,4972
352,2023-08-25 02:10:23.937406,3.01,2,1,Player0202,"Arqueiras, Cabana de Goblins, Corredor, Veneno, Coletor de Elixir, Dragão Bebê, Mega Servo, Fúria","Fúria, Coletor de Elixir, Bruxa, Executor, Fornalha, Cabana de Bárbaros, Relâmpago, Cavaleiro",4525,5630
353,2023-02-26 08:31:52.036022,2.16,2,0,Player0571,"Bárbaros, Relâmpago, Golem, Dragão Bebê, Fúria, Lápide, P.E.K.K.A, Arqueiras","P.E.K.K.A, Bárbaros, Cabana de Goblins, Executor, Fornalha, Corredor, Gigante, Arqueiras",5245,2437
354,2023-10-31 10:01:26.145818,3.77,1,2,Player0459,"Relâmpago, Canhão, Veneno, Executor, Bola de Fogo, Torre Inferno, Corredor, Dragão Bebê","Coletor de Elixir, Golem, Corredor, Fornalha, Torre Inferno, Mosqueteira, Zap, Arqueiras",2100,2096
355,2023-01-03 21:23:56.492838,4.92,2,2,Player0012,"Tornado, Bruxa, Torre de Bombas, Mago de Gelo, Fornalha, Canhão, Golem, Bárbaros","Dragão Bebê, Mega Servo, Gigante, Arqueiras, Fúria, Corredor, Bárbaros, Descarga",4876,3482
356,2023-05-22 04:23:53.135656,1.81,3,0,Player0097,"Príncipe, Torre Inferno, Coletor de Elixir, Zap, Mago, Mini P.E.K.K.A, Relâmpago, Bruxa","Mini P.E.K.K.A, Tornado, Corredor, Bruxa, Coletor de Elixir, Bárbaros, P.E.K.K.A, Arqueiras",3013,5961
357,2023-02-07 14:26:56.666204,4.93,1,2,Player0238,"Descarga, Coletor de Elixir, Executor, Golem, Mago de Gelo, Lápide, Mosqueteira, Arqueiras","Cavaleiro, Mosqueteira, Tornado, Príncipe, Descarga, Golem, Mago, Canhão",3533,5788
358,2023-09-16 10:21:55.962118,1.89,2,1,Player0597,"Dragão Bebê, P.E.K.K.A, Mini P.E.K.K.A, Arqueiras, Mosqueteira, Fúria, Executor, Torre Inferno","Fúria, Bola de Fogo, Mosqueteira, Mega Servo, Relâmpago, Veneno, Golem, Torre Inferno",4348,5698
359,2023-06-02 12:34:30.307275,4.87,0,3,Player0811,"P.E.K.K.A, Veneno, Gigante, Corredor, Descarga, Coletor de Elixir, Relâmpago, Canhão","Golem, Executor, Bola de Fogo, Torre Inferno, Bruxa, Fúria, Coletor de Elixir, Arqueiras",2484,4459
360,2023-12-30 23:19:17.232633,2.49,0,2,Player0886,"Príncipe, Bruxa, Arqueiras, Relâmpago, Lápide, P.E.K.K.A, Bola de Fogo, Gigante","Mega Servo, Cavaleiro, Veneno, Corredor, Cabana de Bárbaros, Torre Inferno, Canhão, Relâmpago",4951,3023
361,2023-02-26 16:52:13.099852,2.23,1,1,Player0730,"Fúria, Arqueiras, Mosqueteira, Bárbaros, Cabana de Bárbaros, Zap, Mago de Gelo, Coletor de Elixir","Dragão Bebê, Fornalha, Descarga, Executor, Torre Inferno, Bruxa, Mini P.E.K.K.A, Bola de Fogo",4965,2355
362,2023-11-25 03:10:49.269880,3.91,2,2,Player0975,"Veneno, Arqueiras, P.E.K.K.A, Relâmpago, Torre Inferno, Príncipe, Bola de Fogo, Fúria","P.E.K.K.A, Fúria, Tornado, Mini P.E.K.K.A, Torre de Bombas, Dragão Bebê, Executor, Mega Servo",2645,3724
363,2023-09-24 06:56:32.468051,4.68,2,2,Player0902,"Cabana de Goblins, Bárbaros, Fornalha, Dragão Bebê, Coletor de Elixir, Executor, Arqueiras, Bola de Fogo","Mini P.E.K.K.A, Torre Inferno, Cabana de Goblins, Gigante, Tornado, Executor, Dragão Bebê, Fornalha",3442,5620
364,2023-10-31 12:25:24.156945,2.15,0,1,Player0181,"Bruxa, Corredor, P.E.K.K.A, Mago de Gelo, Cavaleiro, Coletor de Elixir, Bola de Fogo, Relâmpago","Executor, Príncipe, Descarga, Mini P.E.K.K.A, Lápide, Bola de Fogo, Mago, Torre de Bombas",5698,2803
365,2023-09-01 11:04:24.594544,2.96,1,0,Player0735,"Cabana de Goblins, Bola de Fogo, Relâmpago, Canhão, Coletor de Elixir, Príncipe, Mega Servo, Mosqueteira","Zap, Bárbaros, Príncipe, Mega Servo, Mago, Fornalha, Cabana de Bárbaros, Dragão Bebê",4878,4501
366,2023-03-06 08:13:07.426518,4.86,1,2,Player0104,"Executor, Descarga, Bárbaros, Golem, P.E.K.K.A, Mini P.E.K.K.A, Mago de Gelo, Torre Inferno","Golem, Bruxa, Tornado, Torre Inferno, Zap, Canhão, Dragão Bebê, Arqueiras",5596,2066
367,2023-02-12 02:01:57.555784,2.6,1,2,Player0996,"Mega Servo, Corredor, Golem, Lápide, Zap, Relâmpago, P.E.K.K.A, Bruxa","Fornalha, Fúria, Príncipe, Torre de Bombas, Mosqueteira, P.E.K.K.A, Lápide, Bruxa",4037,3580
368,2023-03-26 17:27:08.472987,4.41,2,0,Player0356,"Torre Inferno, Zap, Cabana de Bárbaros, Lápide, Gigante, Relâmpago, Coletor de Elixir, Tornado","Bola de Fogo, Cabana de Bárbaros, Cabana de Goblins, Tornado, Bárbaros, Príncipe, Canhão, Coletor de Elixir",3390,2458
369,2023-09-24 19:07:28.845497,2.87,1,1,Player0123,"Bárbaros, Cabana de Bárbaros, Relâmpago, Mosqueteira, Dragão Bebê, Mago de Gelo, Tornado, Bola de Fogo","Dragão Bebê, Mago, Tornado, Príncipe, Mega Servo, Cavaleiro, Cabana de Bárbaros, Torre Inferno",5862,3340
370,2023-02-21 15:34:44.361765,3.68,2,2,Player0939,"Relâmpago, Golem, Veneno, Fúria, Bárbaros, P.E.K.K.A, Executor, Bola de Fogo","Bruxa, Cabana de Bárbaros, Bárbaros, Gigante, Relâmpago, Mosqueteira, Veneno, Arqueiras",3682,3672
371,2023-02-19 23:54:04.759097,3.47,0,3,Player0966,"Dragão Bebê, Torre Inferno, Gigante, Fúria, Fornalha, Descarga, Canhão, Golem","Mago de Gelo, Gigante, Mega Servo, Cabana de Goblins, Mosqueteira, Torre Inferno, Fúria, Bola de Fogo",2101,5858
372,2023-08-20 05:24:43.473569,2.12,3,2,Player0055,"Executor, Arqueiras, Bárbaros, Descarga, Golem, Canhão, Coletor de Elixir, Mosqueteira","Tornado, Dragão Bebê, Cavaleiro, Fúria, Mago de Gelo, Torre Inferno, Corredor, Mini P.E.K.K.A",4070,2820
373,2023-08-30 13:04:17.757436,4.8,1,2,Player0961,"Príncipe, Corredor, Veneno, Mosqueteira, Bola de Fogo, Zap, Bruxa, Fornalha","Tornado, Fúria, Mago, Coletor de Elixir, Mago de Gelo, Torre de Bombas, Executor, Descarga",4245,2841
374,2023-07-29 08:19:23.411142,2.91,2,2,Player0376,"Canhão, Descarga, Cabana de Goblins, P.E.K.K.A, Mago de Gelo, Bola de Fogo, Dragão Bebê, Corredor","Mosqueteira, Mini P.E.K.K.A, Torre de Bombas, Mago, Relâmpago, Tornado, Descarga, Torre Inferno",2685,4165
375,2023-03-22 14:08:11.571744,1.83,2,3,Player0379,"Mega Servo, Tornado, Torre de Bombas, Mosqueteira, Príncipe, Bárbaros, Mago, Dragão Bebê","Gigante, Arqueiras, Coletor de Elixir, Bola de Fogo, Mini P.E.K.K.A, Mosqueteira, Torre Inferno, Dragão Bebê",5925,2060
376,2023-12-10 18:51:49.562936,2.42,2,1,Player0519,"P.E.K.K.A, Bárbaros, Cabana de Goblins, Executor, Fornalha, Corredor, Gigante, Arqueiras","Zap, Bárbaros, Arqueiras, Mini P.E.K.K.A, Torre Inferno, Veneno, Cabana de Bárbaros, Tornado",2437,5266
377,2023-03-20 02:44:30.120260,4.96,1,2,Player0323,"Bola de Fogo, Bárbaros, Torre de Bombas, Executor, Descarga, Corredor, Cabana de Goblins, Fúria","Cabana de Bárbaros, Mago, Príncipe, Zap, Bárbaros, Descarga, Lápide, Tornado",4462,5767
378,2023-02-26 14:26:53.589743,2.99,3,0,Player0493,"Corredor, Mosqueteira, P.E.K.K.A, Dragão Bebê, Mago, Zap, Arqueiras, Descarga","Descarga, Mosqueteira, Bruxa, Cabana de Goblins, Arqueiras, Fornalha, Tornado, Cabana de Bárbaros",3876,2682
379,2023-03-25 21:18:29.550526,2.52,2,1,Player0852,"Cabana de Bárbaros, Gigante, Zap, Tornado, Canhão, Fornalha, Corredor, Bruxa","Descarga, Bárbaros, Mago, Torre Inferno, Arqueiras, Fornalha, Mini P.E.K.K.A, Corredor",2241,5609
380,2023-11-07 17:41:55.192230,2.89,2,2,Player0770,"Arqueiras, P.E.K.K.A, Relâmpago, Príncipe, Corredor, Cabana de Goblins, Veneno, Bola de Fogo","Corredor, P.E.K.K.A, Gigante, Cavaleiro, Mosqueteira, Bola de Fogo, Golem, Dragão Bebê",4467,2827
381,2023-02-26 21:33:30.039726,1.73,1,2,Player0995,"Corredor, Cabana de Goblins, Bárbaros, Cabana de Bárbaros, Descarga, P.E.K.K.A, Mini P.E.K.K.A, Coletor de Elixir","Cabana de Bárbaros, Mega Servo, Príncipe, Coletor de Elixir, Corredor, Torre Inferno, Gigante, Canhão",5545,5298
382,2023-06-13 20:24:35.457885,2.17,1,2,Player0412,"Lápide, Cavaleiro, Relâmpago, Tornado, Gigante, Corredor, Golem, P.E.K.K.A","Cabana de Bárbaros, Cavaleiro, Executor, Golem, Corredor, Bola de Fogo, Tornado, Fúria",4140,3007
383,2023-02-21 16:52:06.345599,4.08,0,1,Player0499,"Golem, Arqueiras, Relâmpago, Veneno, P.E.K.K.A, Descarga, Torre Inferno, Corredor","Bruxa, Torre Inferno, Torre de Bombas, Cabana de Goblins, Mosqueteira, Lápide, Tornado, Canhão",3157,2021
384,2023-03-22 18:41:48.006620,1.54,2,1,Player0608,"Bruxa, Torre de Bombas, Mago, Príncipe, Executor, Bola de Fogo, P.E.K.K.A, Golem","P.E.K.K.A, Tornado, Dragão Bebê, Coletor de Elixir, Bruxa, Canhão, Golem, Príncipe",4658,5996
385,2023-04-16 08:20:51.797524,4.93,1,1,Player0174,"Zap, Mosqueteira, Bárbaros, Mago, Cavaleiro, Lápide, Mega Servo, Mini P.E.K.K.A","Bola de Fogo, Mega Servo, Descarga, Cavaleiro, Golem, Tornado, Cabana de Bárbaros, Fornalha",3132,4448
386,2023-01-22 03:19:31.539614,1.98,3,2,Player0011,"Zap, Tornado, Mosqueteira, Cabana de Goblins, Príncipe, Mago de Gelo, Dragão Bebê, Lápide","Zap, Torre Inferno, Lápide, Mago, Bola de Fogo, Mega Servo, Fúria, Torre de Bombas",3613,2065
387,2023-07-11 08:28:02.663652,2.46,1,2,Player0839,"Cavaleiro, Torre de Bombas, Mega Servo, Cabana de Goblins, Cabana de Bárbaros, Mago, Arqueiras, Bárbaros","Cabana de Bárbaros, Mini P.E.K.K.A, Bruxa, Torre de Bombas, Coletor de Elixir, Fornalha, Príncipe, Mega Servo",2751,4249
388,2023-02-09 20:40:43.463503,2.83,1,1,Player0761,"Bola de Fogo, Canhão, Golem, Torre de Bombas, Cabana de Bárbaros, Cabana de Goblins, Fornalha, Cavaleiro","Bola de Fogo, Veneno, Golem, Descarga, Executor, Lápide, Príncipe, Gigante",5111,3066
389,2023-07-19 11:11:44.370109,2.21,2,2,Player0926,"Relâmpago, Bola de Fogo, Zap, Bruxa, Canhão, Fornalha, Mago de Gelo, P.E.K.K.A","Veneno, Cabana de Bárbaros, Mago de Gelo, Coletor de Elixir, Corredor, Gigante, Mago, Dragão Bebê",4816,4226
390,2023-05-26 17:06:24.044396,3.71,1,1,Player0150,"Torre Inferno, Zap, Fúria, Descarga, Mago de Gelo, Executor, Veneno, Mega Servo","Descarga, Mosqueteira, Bruxa, Cabana de Goblins, Arqueiras, Fornalha, Tornado, Cabana de Bárbaros",5666,2682
391,2023-02-18 17:08:39.126876,2.15,1,2,Player0631,"Cabana de Bárbaros, Torre Inferno, Príncipe, Mago, Torre de Bombas, Executor, P.E.K.K.A, Arqueiras","Fúria, P.E.K.K.A, Príncipe, Torre de Bombas, Cabana de Goblins, Coletor de Elixir, Zap, Mini P.E.K.K.A",4463,3407
392,2023-07-07 20:25:03.125093,3.29,1,0,Player0212,"Fornalha, Cabana de Goblins, Mago, Veneno, Bola de Fogo, Fúria, Bruxa, Zap","Executor, Arqueiras, Bárbaros, Descarga, Golem, Canhão, Coletor de Elixir, Mosqueteira",3624,4070
393,2023-03-31 12:06:31.579755,4.36,1,3,Player0795,"Príncipe, Cabana de Bárbaros, Arqueiras, Gigante, Cabana de Goblins, Tornado, Coletor de Elixir, Canhão","Cabana de Goblins, Príncipe, Relâmpago, Mini P.E.K.K.A, Dragão Bebê, Fúria, Bruxa, Torre Inferno",4334,5815
394,2023-03-06 15:29:40.209444,3.06,1,1,Player0334,"Cabana de Bárbaros, Mini P.E.K.K.A, Bruxa, Torre de Bombas, Coletor de Elixir, Fornalha, Príncipe, Mega Servo","Lápide, Golem, Mega Servo, Cabana de Bárbaros, Bola de Fogo, Fornalha, Coletor de Elixir, Corredor",4249,5219
395,2023-09-26 07:16:08.379290,3.01,0,1,Player0293,"Príncipe, Fúria, Torre de Bombas, Bruxa, Cavaleiro, Fornalha, Canhão, Gigante","Fúria, Mosqueteira, Lápide, Tornado, Cavaleiro, Torre Inferno, Cabana de Goblins, Mago de Gelo",4032,4650
396,2023-01-28 18:57:59.505421,4.18,1,0,Player0948,"Coletor de Elixir, Mega Servo, Bola de Fogo, Dragão Bebê, Golem, Tornado, Relâmpago, Executor","Príncipe, Veneno, Mosqueteira, Bruxa, Mago, Canhão, Bárbaros, Bola de Fogo",2499,5829
397,2023-08-27 08:37:13.587786,2.07,2,3,Player0840,"Mini P.E.K.K.A, Cabana de Goblins, Mago, P.E.K.K.A, Fúria, Bruxa, Fornalha, Veneno","Lápide, Bárbaros, Relâmpago, Descarga, Arqueiras, Torre de Bombas, Corredor, Tornado",5373,2338
398,2023-10-31 22:03:16.943456,4.2,1,0,Player0432,"Bárbaros, Lápide, Cabana de Bárbaros, Dragão Bebê, Mini P.E.K.K.A, Cavaleiro, Bola de Fogo, Mega Servo","Dragão Bebê, Cabana de Goblins, Mago de Gelo, Mosqueteira, Príncipe, Bruxa, Cavaleiro, Fúria",3414,2612
399,2023-06-29 11:35:29.491127,2.24,2,1,Player0237,"Torre Inferno, Dragão Bebê, Golem, Fornalha, Zap, Mosqueteira, Torre de Bombas, Arqueiras","Golem, Canhão, Mosqueteira, P.E.K.K.A, Mago, Coletor de Elixir, Mega Servo, Arqueiras",4894,5391
400,2023-06-28 01:09:40.061454,2.83,2,2,Player0407,"Torre de Bombas, Executor, Bruxa, Cabana de Goblins, Cavaleiro, Lápide, P.E.K.K.A, Gigante","Torre Inferno, Bárbaros, Zap, Dragão Bebê, Bola de Fogo, Gigante, Descarga, Fornalha",4475,4630
401,2023-06-29 15:55:19.806892,2.26,2,3,Player0088,"Mega Servo, Arqueiras, Bárbaros, Veneno, Relâmpago, Fornalha, Mago de Gelo, Torre de Bombas","P.E.K.K.A, Bruxa, Relâmpago, Mago, Canhão, Arqueiras, Zap, Lápide",5976,4441
402,2023-06-06 01:14:07.114290,4.47,0,1,Player0104,"Arqueiras, Corredor, Fúria, Canhão, Mini P.E.K.K.A, Cavaleiro, Mago de Gelo, Bárbaros","Executor, Descarga, Bárbaros, Golem, P.E.K.K.A, Mini P.E.K.K.A, Mago de Gelo, Torre Inferno",4555,5596
403,2023-07-05 07:15:06.233438,3.25,1,1,Player0357,"Mago de Gelo, Fúria, Mosqueteira, Descarga, Mega Servo, Torre de Bombas, Coletor de Elixir, Dragão Bebê","Cabana de Goblins, Lápide, Mago de Gelo, Corredor, Coletor de Elixir, Príncipe, Arqueiras, Zap",5809,2329
404,2023-05-25 07:44:17.807931,2.2,0,2,Player0736,"Gigante, Corredor, Lápide, Golem, Mago de Gelo, Fornalha, Veneno, Cabana de Bárbaros","Fornalha, Bola de Fogo, Mago de Gelo, Cavaleiro, Relâmpago, Cabana de Goblins, Dragão Bebê, Golem",3949,4351
405,2023-12-21 20:44:39.039449,2.18,1,2,Player0521,"Gigante, Bola de Fogo, Descarga, Coletor de Elixir, Veneno, Torre Inferno, Fúria, Cavaleiro","Torre de Bombas, Príncipe, Bruxa, Veneno, Fúria, Corredor, Mini P.E.K.K.A, Cabana de Goblins",2929,4996
406,2023-03-09 18:21:27.207382,1.66,2,2,Player0381,"Relâmpago, Príncipe, Mago de Gelo, Gigante, Executor, Mago, Torre Inferno, Coletor de Elixir","Zap, Relâmpago, Mini P.E.K.K.A, Bola de Fogo, Torre Inferno, Arqueiras, Coletor de Elixir, Golem",3256,2416
